team,rank,country,elo,league,week
Bologna,81,ITA,1560.22192383,ITA-Serie A,2017-5-21
Chievo,82,ITA,1559.69018555,ITA-Serie A,2017-5-21
Genoa,91,ITA,1533.81506348,ITA-Serie A,2017-5-21
Empoli,93,ITA,1527.91455078,ITA-Serie A,2017-5-21
Crotone,96,ITA,1514.56188965,ITA-Serie A,2017-5-21
Palermo,97,ITA,1489.54321289,ITA-Serie A,2017-5-21
Pescara,98,ITA,1421.31713867,ITA-Serie A,2017-5-21
Juventus,4,ITA,1955.60644531,ITA-Serie A,2017-5-28
Napoli,12,ITA,1861.3692627,ITA-Serie A,2017-5-28
Roma,15,ITA,1840.59570312,ITA-Serie A,2017-5-28
Lazio,31,ITA,1719.88928223,ITA-Serie A,2017-5-28
Atalanta,33,ITA,1713.14001465,ITA-Serie A,2017-5-28
Milan,42,ITA,1690.66894531,ITA-Serie A,2017-5-28
Inter,43,ITA,1687.56958008,ITA-Serie A,2017-5-28
Fiorentina,44,ITA,1683.84899902,ITA-Serie A,2017-5-28
Sassuolo,60,ITA,1636.68249512,ITA-Serie A,2017-5-28
Torino,62,ITA,1634.015625,ITA-Serie A,2017-5-28
Sampdoria,72,ITA,1597.64709473,ITA-Serie A,2017-5-28
Udinese,75,ITA,1576.91088867,ITA-Serie A,2017-5-28
Chievo,82,ITA,1556.51000977,ITA-Serie A,2017-5-28
Cagliari,83,ITA,1555.24023438,ITA-Serie A,2017-5-28
Bologna,84,ITA,1551.91088867,ITA-Serie A,2017-5-28
Genoa,88,ITA,1542.80224609,ITA-Serie A,2017-5-28
Empoli,94,ITA,1522.49829102,ITA-Serie A,2017-5-28
Crotone,96,ITA,1513.40136719,ITA-Serie A,2017-5-28
Palermo,97,ITA,1478.41662598,ITA-Serie A,2017-5-28
Pescara,98,ITA,1432.44360352,ITA-Serie A,2017-5-28
Juventus,5,ITA,1943.51904297,ITA-Serie A,2017-6-4
Napoli,12,ITA,1863.18408203,ITA-Serie A,2017-6-4
Roma,15,ITA,1838.82324219,ITA-Serie A,2017-6-4
Atalanta,35,ITA,1709.99353027,ITA-Serie A,2017-6-4
Lazio,39,ITA,1700.40405273,ITA-Serie A,2017-6-4
Inter,42,ITA,1691.06640625,ITA-Serie A,2017-6-4
Milan,44,ITA,1677.93432617,ITA-Serie A,2017-6-4
Fiorentina,45,ITA,1673.40283203,ITA-Serie A,2017-6-4
Torino,59,ITA,1639.50769043,ITA-Serie A,2017-6-4
Sassuolo,66,ITA,1624.89758301,ITA-Serie A,2017-6-4
Sampdoria,73,ITA,1589.53942871,ITA-Serie A,2017-6-4
Udinese,78,ITA,1567.12121582,ITA-Serie A,2017-6-4
Cagliari,80,ITA,1561.68188477,ITA-Serie A,2017-6-4
Chievo,84,ITA,1553.36352539,ITA-Serie A,2017-6-4
Bologna,86,ITA,1548.76452637,ITA-Serie A,2017-6-4
Genoa,90,ITA,1538.28173828,ITA-Serie A,2017-6-4
Crotone,93,ITA,1526.59375,ITA-Serie A,2017-6-4
Empoli,96,ITA,1512.06213379,ITA-Serie A,2017-6-4
Palermo,97,ITA,1482.55993652,ITA-Serie A,2017-6-4
Pescara,98,ITA,1436.59692383,ITA-Serie A,2017-6-4
Juventus,5,ITA,1943.51904297,ITA-Serie A,2017-6-11
Napoli,12,ITA,1863.18408203,ITA-Serie A,2017-6-11
Roma,15,ITA,1838.82324219,ITA-Serie A,2017-6-11
Atalanta,35,ITA,1709.99353027,ITA-Serie A,2017-6-11
Lazio,39,ITA,1700.40405273,ITA-Serie A,2017-6-11
Inter,42,ITA,1691.06640625,ITA-Serie A,2017-6-11
Milan,44,ITA,1677.93432617,ITA-Serie A,2017-6-11
Fiorentina,45,ITA,1673.40283203,ITA-Serie A,2017-6-11
Torino,59,ITA,1639.50769043,ITA-Serie A,2017-6-11
Sassuolo,66,ITA,1624.89758301,ITA-Serie A,2017-6-11
Sampdoria,73,ITA,1589.53942871,ITA-Serie A,2017-6-11
Udinese,78,ITA,1567.12121582,ITA-Serie A,2017-6-11
Cagliari,80,ITA,1561.68188477,ITA-Serie A,2017-6-11
Chievo,84,ITA,1553.36352539,ITA-Serie A,2017-6-11
Bologna,86,ITA,1548.76452637,ITA-Serie A,2017-6-11
Genoa,90,ITA,1538.28173828,ITA-Serie A,2017-6-11
Crotone,93,ITA,1526.59375,ITA-Serie A,2017-6-11
Empoli,96,ITA,1512.06213379,ITA-Serie A,2017-6-11
Palermo,97,ITA,1482.55993652,ITA-Serie A,2017-6-11
Pescara,98,ITA,1436.59692383,ITA-Serie A,2017-6-11
Juventus,5,ITA,1943.51904297,ITA-Serie A,2017-6-18
Napoli,12,ITA,1863.18408203,ITA-Serie A,2017-6-18
Roma,15,ITA,1838.82324219,ITA-Serie A,2017-6-18
Atalanta,35,ITA,1709.99353027,ITA-Serie A,2017-6-18
Lazio,39,ITA,1700.40405273,ITA-Serie A,2017-6-18
Inter,42,ITA,1691.06640625,ITA-Serie A,2017-6-18
Milan,44,ITA,1677.93432617,ITA-Serie A,2017-6-18
Fiorentina,45,ITA,1673.40283203,ITA-Serie A,2017-6-18
Torino,59,ITA,1639.50769043,ITA-Serie A,2017-6-18
Sassuolo,66,ITA,1624.89758301,ITA-Serie A,2017-6-18
Sampdoria,73,ITA,1589.53942871,ITA-Serie A,2017-6-18
Udinese,78,ITA,1567.12121582,ITA-Serie A,2017-6-18
Cagliari,80,ITA,1561.68188477,ITA-Serie A,2017-6-18
Chievo,84,ITA,1553.36352539,ITA-Serie A,2017-6-18
Bologna,86,ITA,1548.76452637,ITA-Serie A,2017-6-18
Genoa,90,ITA,1538.28173828,ITA-Serie A,2017-6-18
Crotone,93,ITA,1526.59375,ITA-Serie A,2017-6-18
Empoli,96,ITA,1512.06213379,ITA-Serie A,2017-6-18
Palermo,97,ITA,1482.55993652,ITA-Serie A,2017-6-18
Pescara,98,ITA,1436.59692383,ITA-Serie A,2017-6-18
Juventus,5,ITA,1943.51904297,ITA-Serie A,2017-6-25
Napoli,12,ITA,1863.18408203,ITA-Serie A,2017-6-25
Roma,15,ITA,1838.82324219,ITA-Serie A,2017-6-25
Atalanta,35,ITA,1709.99353027,ITA-Serie A,2017-6-25
Lazio,39,ITA,1700.40405273,ITA-Serie A,2017-6-25
Inter,42,ITA,1691.06640625,ITA-Serie A,2017-6-25
Milan,44,ITA,1677.93432617,ITA-Serie A,2017-6-25
Fiorentina,45,ITA,1673.40283203,ITA-Serie A,2017-6-25
Torino,59,ITA,1639.50769043,ITA-Serie A,2017-6-25
Sassuolo,66,ITA,1624.89758301,ITA-Serie A,2017-6-25
Sampdoria,73,ITA,1589.53942871,ITA-Serie A,2017-6-25
Udinese,78,ITA,1567.12121582,ITA-Serie A,2017-6-25
Cagliari,80,ITA,1561.68188477,ITA-Serie A,2017-6-25
Chievo,84,ITA,1553.36352539,ITA-Serie A,2017-6-25
Bologna,86,ITA,1548.76452637,ITA-Serie A,2017-6-25
Genoa,90,ITA,1538.28173828,ITA-Serie A,2017-6-25
Crotone,93,ITA,1526.59375,ITA-Serie A,2017-6-25
Empoli,96,ITA,1512.06213379,ITA-Serie A,2017-6-25
Palermo,97,ITA,1482.55993652,ITA-Serie A,2017-6-25
Pescara,98,ITA,1436.59692383,ITA-Serie A,2017-6-25
Juventus,5,ITA,1944.96789551,ITA-Serie A,2017-8-7
Napoli,11,ITA,1864.63293457,ITA-Serie A,2017-8-7
Roma,15,ITA,1840.27209473,ITA-Serie A,2017-8-7
Atalanta,34,ITA,1711.44238281,ITA-Serie A,2017-8-7
Lazio,39,ITA,1701.85290527,ITA-Serie A,2017-8-7
Inter,41,ITA,1692.51525879,ITA-Serie A,2017-8-7
Milan,43,ITA,1683.40307617,ITA-Serie A,2017-8-7
Fiorentina,44,ITA,1674.85168457,ITA-Serie A,2017-8-7
Torino,59,ITA,1640.95654297,ITA-Serie A,2017-8-7
Sassuolo,67,ITA,1626.34643555,ITA-Serie A,2017-8-7
Sampdoria,75,ITA,1590.98815918,ITA-Serie A,2017-8-7
Udinese,82,ITA,1568.57006836,ITA-Serie A,2017-8-7
Cagliari,83,ITA,1563.1307373,ITA-Serie A,2017-8-7
Chievo,85,ITA,1554.81237793,ITA-Serie A,2017-8-7
Bologna,86,ITA,1550.21337891,ITA-Serie A,2017-8-7
Genoa,87,ITA,1539.73059082,ITA-Serie A,2017-8-7
Crotone,89,ITA,1528.04260254,ITA-Serie A,2017-8-7
Verona,90,ITA,1519.98937988,ITA-Serie A,2017-8-7
Spal,93,ITA,1508.6706543,ITA-Serie A,2017-8-7
Benevento,95,ITA,1478.70935059,ITA-Serie A,2017-8-7
Juventus,5,ITA,1944.96789551,ITA-Serie A,2017-8-14
Napoli,11,ITA,1864.63293457,ITA-Serie A,2017-8-14
Roma,15,ITA,1840.27209473,ITA-Serie A,2017-8-14
Atalanta,33,ITA,1711.44238281,ITA-Serie A,2017-8-14
Lazio,39,ITA,1701.85290527,ITA-Serie A,2017-8-14
Inter,41,ITA,1692.51525879,ITA-Serie A,2017-8-14
Milan,43,ITA,1683.40307617,ITA-Serie A,2017-8-14
Fiorentina,44,ITA,1674.85168457,ITA-Serie A,2017-8-14
Torino,59,ITA,1640.95654297,ITA-Serie A,2017-8-14
Sassuolo,65,ITA,1626.34643555,ITA-Serie A,2017-8-14
Sampdoria,75,ITA,1590.98815918,ITA-Serie A,2017-8-14
Udinese,82,ITA,1568.57006836,ITA-Serie A,2017-8-14
Cagliari,83,ITA,1563.1307373,ITA-Serie A,2017-8-14
Chievo,85,ITA,1554.81237793,ITA-Serie A,2017-8-14
Bologna,86,ITA,1550.21337891,ITA-Serie A,2017-8-14
Genoa,87,ITA,1539.73059082,ITA-Serie A,2017-8-14
Crotone,88,ITA,1528.04260254,ITA-Serie A,2017-8-14
Verona,90,ITA,1519.98937988,ITA-Serie A,2017-8-14
Spal,93,ITA,1508.6706543,ITA-Serie A,2017-8-14
Benevento,97,ITA,1478.70935059,ITA-Serie A,2017-8-14
Juventus,5,ITA,1948.96044922,ITA-Serie A,2017-8-21
Napoli,12,ITA,1874.77624512,ITA-Serie A,2017-8-21
Roma,14,ITA,1849.2791748,ITA-Serie A,2017-8-21
Atalanta,33,ITA,1707.47814941,ITA-Serie A,2017-8-21
Inter,34,ITA,1704.73291016,ITA-Serie A,2017-8-21
Milan,38,ITA,1698.77783203,ITA-Serie A,2017-8-21
Lazio,40,ITA,1697.92272949,ITA-Serie A,2017-8-21
Fiorentina,45,ITA,1667.67675781,ITA-Serie A,2017-8-21
Torino,56,ITA,1642.97595215,ITA-Serie A,2017-8-21
Sassuolo,65,ITA,1624.56506348,ITA-Serie A,2017-8-21
Sampdoria,72,ITA,1597.32348633,ITA-Serie A,2017-8-21
Chievo,82,ITA,1567.63305664,ITA-Serie A,2017-8-21
Cagliari,83,ITA,1564.18103027,ITA-Serie A,2017-8-21
Udinese,84,ITA,1560.79223633,ITA-Serie A,2017-8-21
Bologna,85,ITA,1553.23669434,ITA-Serie A,2017-8-21
Genoa,87,ITA,1546.55480957,ITA-Serie A,2017-8-21
Crotone,90,ITA,1520.27954102,ITA-Serie A,2017-8-21
Verona,91,ITA,1519.29943848,ITA-Serie A,2017-8-21
Spal,92,ITA,1517.64367676,ITA-Serie A,2017-8-21
Benevento,97,ITA,1477.41687012,ITA-Serie A,2017-8-21
Juventus,5,ITA,1952.95239258,ITA-Serie A,2017-8-28
Napoli,8,ITA,1884.01281738,ITA-Serie A,2017-8-28
Roma,16,ITA,1832.33007812,ITA-Serie A,2017-8-28
Inter,24,ITA,1724.65270996,ITA-Serie A,2017-8-28
Lazio,34,ITA,1705.85852051,ITA-Serie A,2017-8-28
Atalanta,36,ITA,1705.02099609,ITA-Serie A,2017-8-28
Milan,37,ITA,1703.96691895,ITA-Serie A,2017-8-28
Fiorentina,49,ITA,1657.60693359,ITA-Serie A,2017-8-28
Torino,54,ITA,1654.21875,ITA-Serie A,2017-8-28
Sassuolo,67,ITA,1616.29296875,ITA-Serie A,2017-8-28
Sampdoria,70,ITA,1610.36401367,ITA-Serie A,2017-8-28
Bologna,82,ITA,1562.83435059,ITA-Serie A,2017-8-28
Chievo,83,ITA,1562.66784668,ITA-Serie A,2017-8-28
Cagliari,84,ITA,1562.27624512,ITA-Serie A,2017-8-28
Udinese,85,ITA,1555.0111084,ITA-Serie A,2017-8-28
Genoa,86,ITA,1545.53356934,ITA-Serie A,2017-8-28
Spal,90,ITA,1526.39538574,ITA-Serie A,2017-8-28
Verona,91,ITA,1522.79724121,ITA-Serie A,2017-8-28
Crotone,92,ITA,1519.75244141,ITA-Serie A,2017-8-28
Benevento,98,ITA,1470.78979492,ITA-Serie A,2017-8-28
Juventus,5,ITA,1952.95239258,ITA-Serie A,2017-9-4
Napoli,8,ITA,1884.01281738,ITA-Serie A,2017-9-4
Roma,16,ITA,1832.33007812,ITA-Serie A,2017-9-4
Inter,24,ITA,1724.65270996,ITA-Serie A,2017-9-4
Lazio,34,ITA,1705.85852051,ITA-Serie A,2017-9-4
Atalanta,36,ITA,1705.02099609,ITA-Serie A,2017-9-4
Milan,37,ITA,1703.96691895,ITA-Serie A,2017-9-4
Fiorentina,49,ITA,1657.60693359,ITA-Serie A,2017-9-4
Torino,54,ITA,1654.21875,ITA-Serie A,2017-9-4
Sassuolo,67,ITA,1616.29296875,ITA-Serie A,2017-9-4
Sampdoria,70,ITA,1610.36401367,ITA-Serie A,2017-9-4
Bologna,82,ITA,1562.83435059,ITA-Serie A,2017-9-4
Chievo,83,ITA,1562.66784668,ITA-Serie A,2017-9-4
Cagliari,84,ITA,1562.27624512,ITA-Serie A,2017-9-4
Udinese,85,ITA,1555.0111084,ITA-Serie A,2017-9-4
Genoa,86,ITA,1545.53356934,ITA-Serie A,2017-9-4
Spal,90,ITA,1526.39538574,ITA-Serie A,2017-9-4
Verona,91,ITA,1522.79724121,ITA-Serie A,2017-9-4
Crotone,92,ITA,1519.75244141,ITA-Serie A,2017-9-4
Benevento,98,ITA,1470.78979492,ITA-Serie A,2017-9-4
Juventus,4,ITA,1954.42224121,ITA-Serie A,2017-9-11
Napoli,10,ITA,1888.65454102,ITA-Serie A,2017-9-11
Roma,16,ITA,1832.33007812,ITA-Serie A,2017-9-11
Inter,24,ITA,1728.06726074,ITA-Serie A,2017-9-11
Lazio,28,ITA,1716.39172363,ITA-Serie A,2017-9-11
Atalanta,32,ITA,1709.25244141,ITA-Serie A,2017-9-11
Milan,39,ITA,1693.43371582,ITA-Serie A,2017-9-11
Fiorentina,45,ITA,1671.81030273,ITA-Serie A,2017-9-11
Torino,49,ITA,1659.36401367,ITA-Serie A,2017-9-11
Sassuolo,69,ITA,1612.06152344,ITA-Serie A,2017-9-11
Sampdoria,71,ITA,1610.36401367,ITA-Serie A,2017-9-11
Cagliari,82,ITA,1567.55761719,ITA-Serie A,2017-9-11
Chievo,83,ITA,1561.19787598,ITA-Serie A,2017-9-11
Udinese,84,ITA,1560.95471191,ITA-Serie A,2017-9-11
Bologna,85,ITA,1558.19262695,ITA-Serie A,2017-9-11
Genoa,86,ITA,1539.58984375,ITA-Serie A,2017-9-11
Spal,90,ITA,1522.98083496,ITA-Serie A,2017-9-11
Crotone,92,ITA,1514.47106934,ITA-Serie A,2017-9-11
Verona,93,ITA,1508.59387207,ITA-Serie A,2017-9-11
Benevento,98,ITA,1465.64453125,ITA-Serie A,2017-9-11
Juventus,4,ITA,1957.57556152,ITA-Serie A,2017-9-18
Napoli,11,ITA,1888.31994629,ITA-Serie A,2017-9-18
Roma,17,ITA,1840.79589844,ITA-Serie A,2017-9-18
Inter,22,ITA,1740.65966797,ITA-Serie A,2017-9-18
Lazio,25,ITA,1732.26098633,ITA-Serie A,2017-9-18
Atalanta,27,ITA,1724.56945801,ITA-Serie A,2017-9-18
Milan,31,ITA,1717.7869873,ITA-Serie A,2017-9-18
Fiorentina,42,ITA,1681.68457031,ITA-Serie A,2017-9-18
Torino,49,ITA,1662.03381348,ITA-Serie A,2017-9-18
Sampdoria,67,ITA,1619.82141113,ITA-Serie A,2017-9-18
Sassuolo,69,ITA,1614.51965332,ITA-Serie A,2017-9-18
Cagliari,81,ITA,1585.81848145,ITA-Serie A,2017-9-18
Chievo,83,ITA,1569.68603516,ITA-Serie A,2017-9-18
Udinese,84,ITA,1563.87133789,ITA-Serie A,2017-9-18
Bologna,85,ITA,1560.44555664,ITA-Serie A,2017-9-18
Genoa,87,ITA,1540.4185791,ITA-Serie A,2017-9-18
Spal,91,ITA,1516.84716797,ITA-Serie A,2017-9-18
Crotone,93,ITA,1514.00585938,ITA-Serie A,2017-9-18
Verona,94,ITA,1512.61572266,ITA-Serie A,2017-9-18
Benevento,98,ITA,1470.03271484,ITA-Serie A,2017-9-18
Juventus,5,ITA,1962.13085938,ITA-Serie A,2017-9-25
Napoli,9,ITA,1899.76904297,ITA-Serie A,2017-9-25
Roma,16,ITA,1846.86547852,ITA-Serie A,2017-9-25
Inter,24,ITA,1740.07458496,ITA-Serie A,2017-9-25
Lazio,26,ITA,1730.52172852,ITA-Serie A,2017-9-25
Atalanta,27,ITA,1729.87597656,ITA-Serie A,2017-9-25
Milan,32,ITA,1708.57543945,ITA-Serie A,2017-9-25
Fiorentina,43,ITA,1679.48413086,ITA-Serie A,2017-9-25
Torino,48,ITA,1666.31994629,ITA-Serie A,2017-9-25
Sampdoria,65,ITA,1631.44616699,ITA-Serie A,2017-9-25
Sassuolo,69,ITA,1611.94604492,ITA-Serie A,2017-9-25
Chievo,80,ITA,1584.7890625,ITA-Serie A,2017-9-25
Bologna,82,ITA,1574.94775391,ITA-Serie A,2017-9-25
Cagliari,84,ITA,1563.02624512,ITA-Serie A,2017-9-25
Udinese,86,ITA,1554.56433105,ITA-Serie A,2017-9-25
Genoa,88,ITA,1536.76428223,ITA-Serie A,2017-9-25
Crotone,91,ITA,1516.96618652,ITA-Serie A,2017-9-25
Spal,92,ITA,1511.62145996,ITA-Serie A,2017-9-25
Verona,95,ITA,1505.71838379,ITA-Serie A,2017-9-25
Benevento,98,ITA,1458.36218262,ITA-Serie A,2017-9-25
Juventus,3,ITA,1963.9967041,ITA-Serie A,2017-10-2
Napoli,11,ITA,1907.76696777,ITA-Serie A,2017-10-2
Roma,13,ITA,1863.13745117,ITA-Serie A,2017-10-2
Inter,22,ITA,1748.0489502,ITA-Serie A,2017-10-2
Lazio,23,ITA,1745.43835449,ITA-Serie A,2017-10-2
Atalanta,24,ITA,1741.23571777,ITA-Serie A,2017-10-2
Milan,30,ITA,1707.75732422,ITA-Serie A,2017-10-2
Fiorentina,44,ITA,1675.50878906,ITA-Serie A,2017-10-2
Torino,49,ITA,1665.25256348,ITA-Serie A,2017-10-2
Sampdoria,64,ITA,1619.62792969,ITA-Serie A,2017-10-2
Sassuolo,67,ITA,1608.68835449,ITA-Serie A,2017-10-2
Chievo,72,ITA,1598.23059082,ITA-Serie A,2017-10-2
Bologna,74,ITA,1588.62023926,ITA-Serie A,2017-10-2
Udinese,81,ITA,1575.84887695,ITA-Serie A,2017-10-2
Cagliari,84,ITA,1565.9362793,ITA-Serie A,2017-10-2
Genoa,88,ITA,1532.55810547,ITA-Serie A,2017-10-2
Crotone,90,ITA,1523.52758789,ITA-Serie A,2017-10-2
Verona,92,ITA,1516.2520752,ITA-Serie A,2017-10-2
Spal,93,ITA,1514.52624512,ITA-Serie A,2017-10-2
Benevento,98,ITA,1459.85412598,ITA-Serie A,2017-10-2
Juventus,3,ITA,1963.9967041,ITA-Serie A,2017-10-9
Napoli,11,ITA,1907.76696777,ITA-Serie A,2017-10-9
Roma,13,ITA,1863.13745117,ITA-Serie A,2017-10-9
Inter,22,ITA,1748.0489502,ITA-Serie A,2017-10-9
Lazio,23,ITA,1745.43835449,ITA-Serie A,2017-10-9
Atalanta,24,ITA,1741.23571777,ITA-Serie A,2017-10-9
Milan,30,ITA,1707.75732422,ITA-Serie A,2017-10-9
Fiorentina,44,ITA,1675.50878906,ITA-Serie A,2017-10-9
Torino,49,ITA,1665.25256348,ITA-Serie A,2017-10-9
Sampdoria,64,ITA,1619.62792969,ITA-Serie A,2017-10-9
Sassuolo,67,ITA,1608.68835449,ITA-Serie A,2017-10-9
Chievo,72,ITA,1598.23059082,ITA-Serie A,2017-10-9
Bologna,74,ITA,1588.62023926,ITA-Serie A,2017-10-9
Udinese,81,ITA,1575.84887695,ITA-Serie A,2017-10-9
Cagliari,84,ITA,1565.9362793,ITA-Serie A,2017-10-9
Genoa,88,ITA,1532.55810547,ITA-Serie A,2017-10-9
Crotone,90,ITA,1523.52758789,ITA-Serie A,2017-10-9
Verona,92,ITA,1516.2520752,ITA-Serie A,2017-10-9
Spal,93,ITA,1514.52624512,ITA-Serie A,2017-10-9
Benevento,98,ITA,1459.85412598,ITA-Serie A,2017-10-9
Juventus,3,ITA,1949.2487793,ITA-Serie A,2017-10-16
Napoli,10,ITA,1916.09008789,ITA-Serie A,2017-10-16
Roma,12,ITA,1854.81420898,ITA-Serie A,2017-10-16
Lazio,22,ITA,1760.1862793,ITA-Serie A,2017-10-16
Inter,23,ITA,1753.40356445,ITA-Serie A,2017-10-16
Atalanta,25,ITA,1727.9152832,ITA-Serie A,2017-10-16
Milan,30,ITA,1702.40270996,ITA-Serie A,2017-10-16
Fiorentina,38,ITA,1679.5411377,ITA-Serie A,2017-10-16
Torino,49,ITA,1663.13977051,ITA-Serie A,2017-10-16
Sampdoria,61,ITA,1632.94848633,ITA-Serie A,2017-10-16
Sassuolo,70,ITA,1606.48974609,ITA-Serie A,2017-10-16
Chievo,72,ITA,1600.42919922,ITA-Serie A,2017-10-16
Bologna,74,ITA,1593.42468262,ITA-Serie A,2017-10-16
Udinese,84,ITA,1571.81652832,ITA-Serie A,2017-10-16
Cagliari,86,ITA,1555.26928711,ITA-Serie A,2017-10-16
Genoa,87,ITA,1543.22497559,ITA-Serie A,2017-10-16
Crotone,89,ITA,1525.64038086,ITA-Serie A,2017-10-16
Verona,93,ITA,1516.2520752,ITA-Serie A,2017-10-16
Spal,94,ITA,1509.72180176,ITA-Serie A,2017-10-16
Benevento,97,ITA,1459.85412598,ITA-Serie A,2017-10-16
Juventus,3,ITA,1958.30297852,ITA-Serie A,2017-10-23
Napoli,11,ITA,1908.80529785,ITA-Serie A,2017-10-23
Roma,13,ITA,1867.48803711,ITA-Serie A,2017-10-23
Lazio,18,ITA,1778.98193359,ITA-Serie A,2017-10-23
Inter,21,ITA,1762.50378418,ITA-Serie A,2017-10-23
Atalanta,23,ITA,1737.30029297,ITA-Serie A,2017-10-23
Milan,35,ITA,1693.91638184,ITA-Serie A,2017-10-23
Fiorentina,37,ITA,1690.30187988,ITA-Serie A,2017-10-23
Torino,46,ITA,1661.8527832,ITA-Serie A,2017-10-23
Sampdoria,56,ITA,1645.27770996,ITA-Serie A,2017-10-23
Sassuolo,64,ITA,1617.18139648,ITA-Serie A,2017-10-23
Chievo,68,ITA,1608.35400391,ITA-Serie A,2017-10-23
Bologna,73,ITA,1593.32763672,ITA-Serie A,2017-10-23
Udinese,84,ITA,1571.25927734,ITA-Serie A,2017-10-23
Cagliari,86,ITA,1554.98937988,ITA-Serie A,2017-10-23
Genoa,87,ITA,1552.25683594,ITA-Serie A,2017-10-23
Verona,91,ITA,1520.18237305,ITA-Serie A,2017-10-23
Crotone,92,ITA,1520.04370117,ITA-Serie A,2017-10-23
Spal,93,ITA,1505.76257324,ITA-Serie A,2017-10-23
Benevento,98,ITA,1450.70336914,ITA-Serie A,2017-10-23
Juventus,3,ITA,1964.67590332,ITA-Serie A,2017-10-30
Napoli,11,ITA,1912.82946777,ITA-Serie A,2017-10-30
Roma,13,ITA,1870.18493652,ITA-Serie A,2017-10-30
Lazio,17,ITA,1788.79699707,ITA-Serie A,2017-10-30
Inter,21,ITA,1766.19238281,ITA-Serie A,2017-10-30
Atalanta,26,ITA,1731.01867676,ITA-Serie A,2017-10-30
Milan,31,ITA,1701.80541992,ITA-Serie A,2017-10-30
Fiorentina,37,ITA,1688.80651855,ITA-Serie A,2017-10-30
Torino,48,ITA,1656.46972656,ITA-Serie A,2017-10-30
Sampdoria,53,ITA,1650.76586914,ITA-Serie A,2017-10-30
Sassuolo,68,ITA,1604.2409668,ITA-Serie A,2017-10-30
Udinese,73,ITA,1592.48291016,ITA-Serie A,2017-10-30
Bologna,76,ITA,1586.61083984,ITA-Serie A,2017-10-30
Chievo,77,ITA,1585.95117188,ITA-Serie A,2017-10-30
Cagliari,86,ITA,1554.92004395,ITA-Serie A,2017-10-30
Genoa,87,ITA,1542.71875,ITA-Serie A,2017-10-30
Crotone,91,ITA,1529.91821289,ITA-Serie A,2017-10-30
Verona,92,ITA,1516.27539062,ITA-Serie A,2017-10-30
Spal,93,ITA,1512.14624023,ITA-Serie A,2017-10-30
Benevento,98,ITA,1441.9810791,ITA-Serie A,2017-10-30
Juventus,4,ITA,1958.33789062,ITA-Serie A,2017-11-6
Napoli,11,ITA,1891.28808594,ITA-Serie A,2017-11-6
Roma,12,ITA,1886.06201172,ITA-Serie A,2017-11-6
Lazio,16,ITA,1789.20629883,ITA-Serie A,2017-11-6
Inter,21,ITA,1762.68457031,ITA-Serie A,2017-11-6
Atalanta,26,ITA,1718.23901367,ITA-Serie A,2017-11-6
Milan,28,ITA,1708.2052002,ITA-Serie A,2017-11-6
Fiorentina,40,ITA,1679.61303711,ITA-Serie A,2017-11-6
Torino,43,ITA,1658.67272949,ITA-Serie A,2017-11-6
Sampdoria,44,ITA,1658.1517334,ITA-Serie A,2017-11-6
Sassuolo,72,ITA,1591.47412109,ITA-Serie A,2017-11-6
Udinese,73,ITA,1589.95495605,ITA-Serie A,2017-11-6
Chievo,74,ITA,1589.56982422,ITA-Serie A,2017-11-6
Bologna,80,ITA,1572.52270508,ITA-Serie A,2017-11-6
Cagliari,86,ITA,1557.7421875,ITA-Serie A,2017-11-6
Crotone,88,ITA,1538.95056152,ITA-Serie A,2017-11-6
Genoa,90,ITA,1530.27709961,ITA-Serie A,2017-11-6
Spal,92,ITA,1516.29833984,ITA-Serie A,2017-11-6
Verona,94,ITA,1504.64648438,ITA-Serie A,2017-11-6
Benevento,98,ITA,1439.04418945,ITA-Serie A,2017-11-6
Juventus,4,ITA,1958.33789062,ITA-Serie A,2017-11-13
Napoli,11,ITA,1891.28808594,ITA-Serie A,2017-11-13
Roma,12,ITA,1886.06201172,ITA-Serie A,2017-11-13
Lazio,16,ITA,1789.20629883,ITA-Serie A,2017-11-13
Inter,21,ITA,1762.68457031,ITA-Serie A,2017-11-13
Atalanta,26,ITA,1718.23901367,ITA-Serie A,2017-11-13
Milan,28,ITA,1708.2052002,ITA-Serie A,2017-11-13
Fiorentina,40,ITA,1679.61303711,ITA-Serie A,2017-11-13
Torino,43,ITA,1658.67272949,ITA-Serie A,2017-11-13
Sampdoria,44,ITA,1658.1517334,ITA-Serie A,2017-11-13
Sassuolo,72,ITA,1591.47412109,ITA-Serie A,2017-11-13
Udinese,73,ITA,1589.95495605,ITA-Serie A,2017-11-13
Chievo,74,ITA,1589.56982422,ITA-Serie A,2017-11-13
Bologna,80,ITA,1572.52270508,ITA-Serie A,2017-11-13
Cagliari,86,ITA,1557.7421875,ITA-Serie A,2017-11-13
Crotone,88,ITA,1538.95056152,ITA-Serie A,2017-11-13
Genoa,90,ITA,1530.27709961,ITA-Serie A,2017-11-13
Spal,92,ITA,1516.29833984,ITA-Serie A,2017-11-13
Verona,94,ITA,1504.64648438,ITA-Serie A,2017-11-13
Benevento,98,ITA,1439.04418945,ITA-Serie A,2017-11-13
Juventus,5,ITA,1944.56335449,ITA-Serie A,2017-11-20
Napoli,11,ITA,1894.02819824,ITA-Serie A,2017-11-20
Roma,12,ITA,1890.17346191,ITA-Serie A,2017-11-20
